product_id,sku,category_code,brand_code,color,size,material,weight_grams,length_cm,width_cm,height_cm,rating_count,file_name,ingest_timestamp
2000000009353,HRBC-BPC-000PZ,bpc,hrbc,Navy,One-Size,Glass,249g,"15,2",10.9,12.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009360,BTNQ-BPC-000Q0,bpc,btnq,Silver,One-Size,Plastic,49g,"12,2",10.8,15.7,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009377,FRMJ-GRC-000Q1,grcy,frmj,White,One-Size,Steel,75g,"23,4",9.2,9.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009384,GLOW-BPC-000Q2,bpc,glow,Green,One-Size,Coton,159g,"13,3",9.5,14.5,40,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009391,STAC-BKS-000Q3,bks,stac,null,One-Size,Plastic,150g,"22,7",8.8,8.1,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009407,AQPR-HNK-000Q4,hnk,aqpr,Red,One-Size,Coton,136g,"16,1",18.9,9.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009414,STCR-HNK-000Q5,hnk,stcr,Gray,One-Size,Coton,159g,"17,7",12,5.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009421,GGRN-GRC-000Q6,grcy,ggrn,Black,One-Size,Paper,390g,"3,0",16.4,7.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009438,CSNV-HNK-000Q7,hnk,csnv,Purple,One-Size,Ruber,169g,"8,4",10,5.2,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009445,WRMH-HNK-000Q8,hnk,wrmh,Beige,One-Size,Glass,990g,"7,5",24.9,9.5,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009452,HPFN-TOY-000Q9,toy,hpfn,Pink,One-Size,Polyester,161g,"24,2",14.7,11.5,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009469,ABLF-APP-000QA,app,ablf,Pink,XL,Wood,593g,"14,6",18.8,1,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009476,HPFN-TOY-000QB,toy,hpfn,Silver,One-Size,Glass,498g,"16,3",17.4,11.3,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009483,ECOT-CE-000QC,ce,ecot,Silver,One-Size,Paper,392g,"21,3",13.7,7,10,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009490,MOSA-APP-000QD,app,mosa,Navy,XS,Polyester,414g,"14,4",11.9,8.4,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009506,CSNV-HNK-000QE,hnk,csnv,Silver,One-Size,Paper,425g,"24,2",18.2,1.9,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009513,GLOW-BPC-000QF,bpc,glow,Navy,One-Size,Glass,400g,"25,7",10.3,7.7,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009520,QLHS-BKS-000QG,bks,qlhs,null,One-Size,Plastic,177g,"24,0",10.4,10.2,10,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009537,ACME-CE-000QH,ce,acme,Pink,One-Size,Glass,444g,"4,7",6.9,8.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009544,ABLF-APP-000QI,app,ablf,Yellow,XS,Plastic,316g,"32,8",10.2,10.1,15,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009551,PRLV-HNK-000QJ,hnk,prlv,Pink,One-Size,Polyester,154g,"21,4",9.9,10.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009568,STAC-BKS-000QK,bks,stac,null,One-Size,Ruber,103g,"12,0",23.4,6.7,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009575,BYTM-CE-000QL,ce,bytm,Navy,One-Size,Alumium,350g,"35,4",14,6.7,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009582,NOVW-CE-000QM,ce,novw,Silver,One-Size,Ruber,619g,"20,1",8.1,8.6,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009599,FRMJ-GRC-000QN,grcy,frmj,White,One-Size,Steel,607g,"11,3",5.1,8,7,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009605,SWCR-SPT-000QO,spt,swcr,Blue,XS,Polyester,661g,"21,4",14.4,9.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009612,ZNTH-CE-000QP,ce,znth,Red,One-Size,Ruber,219g,"15,6",23.5,5.7,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009629,PRLV-HNK-000QQ,hnk,prlv,Green,One-Size,Wood,250g,"25,4",13.3,7.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009636,QLHS-BKS-000QR,bks,qlhs,null,One-Size,Glass,433g,"29,4",5.6,10.1,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009643,RKBR-TOY-000QS,toy,rkbr,White,One-Size,Ruber,458g,"25,2",8.9,5.9,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009650,CBLT-APP-000QT,app,cblt,Beige,XL,Coton,296g,"10,4",22.3,6.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009667,FTFX-APP-000QU,app,ftfx,Pink,XS,Plastic,206g,"20,6",10.9,12.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009674,SMLN-SPT-000QV,spt,smln,White,M,Leather,605g,"23,2",7.8,6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009681,RKBR-TOY-000QW,toy,rkbr,Black,One-Size,Leather,65g,"4,8",3.4,9.2,34,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009698,HRBC-BPC-000QX,bpc,hrbc,Beige,One-Size,Wood,189g,"19,4",7.6,8.4,16,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009704,FRMJ-GRC-000QY,grcy,frmj,Gray,One-Size,Plastic,348g,"26,1",8.4,10.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009711,CKMT-HNK-000QZ,hnk,ckmt,Pink,One-Size,Ruber,467g,"24,5",9.5,8.1,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009728,URTL-APP-000R0,app,urtl,Black,XL,Paper,274g,"27,8",9.3,10.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009735,PRLV-HNK-000R1,hnk,prlv,Silver,One-Size,Glass,336g,"26,2",11.6,15.1,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009742,ZNTH-CE-000R2,ce,znth,Gray,One-Size,Steel,603g,"15,0",19.5,7.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009759,PGTR-BKS-000R3,bks,pgtr,null,One-Size,Polyester,136g,"5,1",19.9,5.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009766,WRMH-HNK-000R4,hnk,wrmh,Pink,One-Size,Leather,468g,"26,2",10.9,9.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009773,FTFX-APP-000R5,app,ftfx,Navy,XS,Plastic,629g,"32,3",3.9,9,134,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009780,PHTX-CE-000R6,ce,phtx,Blue,One-Size,Glass,437g,"32,9",6,3.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009797,URTL-APP-000R7,app,urtl,Red,XL,Polyester,451g,"17,5",3,7.9,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009803,CSNV-HNK-000R8,hnk,csnv,Yellow,One-Size,Glass,488g,"22,5",13.9,5.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009810,ZNTH-CE-000R9,ce,znth,Purple,One-Size,Paper,300g,"30,8",11.9,10.8,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009827,QLHS-BKS-000RA,bks,qlhs,null,One-Size,Steel,328g,"9,8",10.9,5.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009834,TRBZ-SPT-000RB,spt,trbz,Silver,XXL,Wood,84g,"24,4",8.1,8.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009841,HMNS-HNK-000RC,hnk,hmns,Navy,One-Size,Glass,249g,"24,5",8.4,9.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009858,CSNV-HNK-000RD,hnk,csnv,Blue,One-Size,Plastic,400g,"22,6",6.4,5.8,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009865,DLHV-GRC-000RE,grcy,dlhv,Navy,One-Size,Paper,161g,"30,0",13.5,9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009872,CBLT-APP-000RF,app,cblt,Gray,XL,Alumium,182g,"19,3",6.5,6.7,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009889,NTHR-APP-000RG,app,nthr,White,XS,Ruber,1008g,"17,3",8.1,5.4,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009896,CBLT-APP-000RH,app,cblt,Purple,XL,Wood,108g,"31,3",7.9,16.9,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009902,ACME-CE-000RI,ce,acme,Pink,One-Size,Plastic,123g,"23,1",22.9,11.4,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009919,LFSP-BKS-000RJ,bks,lfsp,null,One-Size,Steel,323g,"21,9",9.6,7.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009926,HMNS-HNK-000RK,hnk,hmns,Purple,One-Size,Plastic,249g,"19,9",14.6,6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009933,MOSA-APP-000RL,app,mosa,Pink,XS,Wood,207g,"28,4",13.5,12.8,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009940,CKMT-HNK-000RM,hnk,ckmt,Navy,One-Size,Alumium,284g,"21,8",6.2,10.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009957,ZNTH-CE-000RN,ce,znth,Yellow,One-Size,Steel,130g,"17,3",10.2,6.1,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009964,RKBR-TOY-000RO,toy,rkbr,Beige,One-Size,Leather,143g,"20,8",8.3,5.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009971,HRBC-BPC-000RP,bpc,hrbc,Yellow,One-Size,Alumium,130g,"32,7",2,7.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009988,PRLV-HNK-000RQ,hnk,prlv,Silver,One-Size,Coton,112g,"14,4",6.2,4.2,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000009995,AQPR-HNK-000RR,hnk,aqpr,Blue,One-Size,Wood,224g,"26,9",12.8,8.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000010007,CKMT-HNK-000RS,hnk,ckmt,Black,One-Size,Glass,242g,"19,8",14.7,8.5,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
